15.636	2.512816384e-49 
15.672	2.5013001690000005e-49 
15.709	2.4900099999999996e-49 
15.745	2.478844944e-49 
15.781	2.467804329e-49 
15.817	2.4569866240000003e-49 
15.854	2.4463905210000002e-49 
15.89	2.4359160250000004e-49 
15.927	2.4255624999999998e-49 
15.964	2.415427609e-49 
16.001	2.4054120250000003e-49 
16.038	2.3956130250000002e-49 
16.075	2.3858340250000004e-49 
16.112	2.3763675040000004e-49 
16.149	2.3669198010000002e-49 
16.186	2.357685136e-49 
16.223	2.3485654439999997e-49 
16.261	2.339560161e-49 
16.298	2.330668729e-49 
16.336	2.3219869690000002e-49 
16.374	2.3134176039999995e-49 
16.411	2.3049601000000002e-49 
16.449	2.296613929e-49 
16.487	2.2883785690000004e-49 
16.525	2.2803490090000002e-49 
16.563	2.272333561e-49 
16.601	2.264427396e-49 
16.64	2.256725025e-49 
16.678	2.249130625e-49 
16.716	2.2415490249999998e-49 
16.755	2.2341692889999997e-49 
16.794	2.226801721e-49 
16.832	2.2196347690000004e-49 
16.871	2.212573444e-49 
16.91	2.2055233690000004e-49 
16.949	2.1986720999999995e-49 
16.988	2.1918314889999997e-49 
17.027	2.1850950250000002e-49 
17.067	2.178462276e-49 
17.106	2.1719328159999997e-49 
17.145	2.165506225e-49 
17.185	2.159182089e-49 
17.225	2.1528672010000003e-49 
17.264	2.1467468889999996e-49 
17.304	2.140635289e-49 
17.344	2.1346248040000004e-49 
17.384	2.128715044e-49 
17.424	2.122813476e-49 
17.464	2.1171041440000002e-49 
17.505	2.1114025e-49 
17.545	2.1058003209999997e-49 
17.585	2.1002055840000004e-49 
17.626	2.0947098240000003e-49 
17.667	2.089312681e-49 
17.707	2.0840138010000002e-49 
17.748	2.078721649e-49 
17.789	2.0735272959999997e-49 
17.83	2.0684304e-49 
17.871	2.0633397760000003e-49 
17.912	2.058346161e-49 
17.954	2.0534492249999997e-49 
17.995	2.048558121e-49 
18.037	2.0437632640000004e-49 
18.078	2.0389740249999995e-49 
18.12	2.034280609e-49 
18.162	2.0296827039999998e-49 
18.204	2.0250900010000003e-49 
18.246	2.0205924010000006e-49 
18.288	2.016189604e-49 
18.33	2.0117019039999997e-49 
18.372	2.0073984160000003e-49 
18.414	2.003099536e-49 
18.457	1.998894681e-49 
18.499	1.994694244e-49 
18.542	1.990498225e-49 
18.585	1.986395761e-49 
18.628	1.9823865760000003e-49 
18.671	1.978381441e-49 
18.714	1.9744692249999998e-49 
18.757	1.9705608809999995e-49 
18.8	1.9666564090000002e-49 
18.844	1.9628444159999997e-49 
18.887	1.959124644e-49 
18.931	1.955319961e-49 
18.974	1.951695684e-49 
19.018	1.9480747690000003e-49 
19.062	1.944457216e-49 
19.106	1.940931136e-49 
19.15	1.937408256e-49 
19.194	1.9338885760000004e-49 
19.238	1.9304599689999998e-49 
19.283	1.9270344039999998e-49 
19.327	1.9236996000000004e-49 
19.372	1.920367684e-49 
19.416	1.917126225e-49 
19.461	1.9138000089999995e-49 
19.506	1.910651521e-49 
19.551	1.9074182759999997e-49 
19.596	1.904275044e-49 
19.641	1.9012216090000005e-49 
19.686	1.898083489e-49 
19.732	1.895035024e-49 
19.777	1.892076004e-49 
19.823	1.889119296e-49 
19.869	1.8861648999999996e-49 
19.915	1.8832128160000004e-49 
19.96	1.8803497689999995e-49 
20.006	1.8774888999999996e-49 
20.053	1.8746302089999996e-49 
20.099	1.871860225e-49 
20.145	1.8690922889999998e-49 
20.192	1.866326401e-49 
20.238	1.8636488999999996e-49 
20.285	1.8609733210000002e-49 
20.332	1.8582996640000002e-49 
20.379	1.855627929e-49 
20.426	1.853044209e-49 
20.473	1.850462289e-49 
20.52	1.847968144e-49 
20.567	1.845389764e-49 
20.615	1.8428990410000003e-49 
20.662	1.84041e-49 
20.71	1.8380083840000002e-49 
20.758	1.8355226489999996e-49 
20.805	1.8331242250000003e-49 
20.853	1.830727369e-49 
20.901	1.8284176e-49 
20.95	1.8260238240000002e-49 
20.998	1.8237170250000004e-49 
21.046	1.8214970409999997e-49 
21.095	1.8191931040000003e-49 
21.144	1.8169758759999997e-49 
21.192	1.8146748009999995e-49 
21.241	1.812545476e-49 
21.29	1.8103323040000002e-49 
21.339	1.8081204840000005e-49 
21.389	1.805995009e-49 
21.438	1.8038707839999996e-49 
21.487	1.801747809e-49 
21.537	1.799710929e-49 
21.586	1.797590404e-49 
21.636	1.795555876e-49 
21.686	1.7935225e-49 
21.736	1.791490276e-49 
21.786	1.789543809e-49 
21.837	1.7875138409999997e-49 
21.887	1.785569536e-49 
21.937	1.783626289e-49 
21.988	1.7816841e-49 
22.039	1.779827344e-49 
22.089	1.7778872249999997e-49 
22.14	1.776032449e-49 
22.191	1.7741786410000003e-49 
22.243	1.7723258009999996e-49 
22.294	1.770473929e-49 
22.345	1.768707136e-49 
22.397	1.7669412249999995e-49 
22.449	1.765092169e-49 
22.5	1.7633280639999997e-49 
22.552	1.7615648410000003e-49 
22.604	1.7598864010000005e-49 
22.656	1.7581249000000002e-49 
22.709	1.7564481e-49 
22.761	1.7547721e-49 
22.813	1.753013161e-49 
22.866	1.7514225e-49 
22.919	1.7497489e-49 
22.972	1.7480761000000002e-49 
23.025	1.746487681e-49 
23.078	1.744816441e-49 
23.131	1.7432295039999996e-49 
23.184	1.741643289e-49 
23.238	1.740057796e-49 
23.291	1.7384730249999997e-49 
23.345	1.736972329e-49 
23.399	1.7353889639999995e-49 
23.453	1.7338896e-49 
23.507	1.732390884e-49 
23.561	1.7308928160000003e-49 
23.615	1.729395396e-49 
23.67	1.7278986239999997e-49 
23.724	1.7264025000000002e-49 
23.779	1.7249900890000002e-49 
23.834	1.7234952249999997e-49 
23.889	1.7220840039999996e-49 
23.944	1.7206733609999997e-49 
23.999	1.719180369e-49 
24.055	1.7178538090000003e-49 
24.11	1.7164449e-49 
24.166	1.715036569e-49 
24.221	1.713628816e-49 
24.277	1.7123044000000003e-49 
24.333	1.7108977690000002e-49 
24.389	1.7095744089999998e-49 
24.446	1.7082515610000001e-49 
24.502	1.7069292249999999e-49 
24.558	1.705607401e-49 
24.615	1.704286089e-49 
24.672	1.702965289e-49 
24.729	1.7017275039999998e-49 
24.786	1.700407696e-49 
24.843	1.6991708410000001e-49 
24.9	1.697852025e-49 
24.958	1.6966161e-49 
25.015	1.6953806249999998e-49 
25.073	1.6941455999999998e-49 
25.131	1.692911025e-49 
25.189	1.6916769e-49 
25.247	1.690525456e-49 
25.305	1.689292201e-49 
25.363	1.688059396e-49 
25.422	1.686909184e-49 
25.48	1.685677249e-49 
25.539	1.6845278490000002e-49 
25.598	1.683378841e-49 
25.657	1.682230225e-49 
25.716	1.6810820010000002e-49 
25.776	1.679934169e-49 
25.835	1.6787867289999999e-49 
25.895	1.677639681e-49 
25.954	1.6765749160000001e-49 
26.014	1.6754286239999999e-49 
26.074	1.6742827239999999e-49 
26.134	1.673219025e-49 
26.194	1.6721556639999999e-49 
26.255	1.6710108839999998e-49 
26.315	1.669948225e-49 
26.376	1.668885904e-49 
26.437	1.667823921e-49 
